Incident Number,Exposure Number,ID,Address,Incident Date,Call Number,Alarm DtTm,Arrival DtTm,Close DtTm,City,zipcode,Battalion,Station Area,Box,Suppression Units,Suppression Personnel,EMS Units,EMS Personnel,Other Units,Other Personnel,First Unit On Scene,Estimated Property Loss,Estimated Contents Loss,Fire Fatalities,Fire Injuries,Civilian Fatalities,Civilian Injuries,Number of Alarms,Primary Situation,Mutual Aid,Action Taken Primary,Action Taken Secondary,Action Taken Other,Detector Alerted Occupants,Property Use,Area of Fire Origin,Ignition Cause,Ignition Factor Primary,Ignition Factor Secondary,Heat Source,Item First Ignited,Human Factors Associated with Ignition,Structure Type,Structure Status,Floor of Fire Origin,Fire Spread,No Flame Spread,Number of floors with minimum damage,Number of floors with significant damage,Number of floors with heavy damage,Number of floors with extreme damage,Detectors Present,Detector Type,Detector Operation,Detector Effectiveness,Detector Failure Reason,Automatic Extinguishing System Present,Automatic Extinguishing Sytem Type,Automatic Extinguishing Sytem Perfomance,Automatic Extinguishing Sytem Failure Reason,Number of Sprinkler Heads Operating,Supervisor District,neighborhood_district,point,data_as_of,data_loaded_at
20029081,0,200290810,222 ELLIS STREET,2020/03/06,200663949,2020/03/06 11:06:14 PM,2020/03/06 11:10:21 PM,2020/03/06 11:14:30 PM,San Francisco,94102,B03,03,1366,3,11,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.409929 37.785298),2020/03/06 11:14:30 PM,2025/03/16 02:20:48 AM
20029082,0,200290820,1000 MARKET STREET,2020/03/06,200663955,2020/03/06 11:08:30 PM,2020/03/06 11:13:32 PM,2020/03/06 11:18:10 PM,San Francisco,94102,B03,01,1454,3,11,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.410989 37.782044),2020/03/06 11:18:10 PM,2025/03/16 02:20:48 AM
20029101,0,200291010,903 PINE ST 6,2020/03/07,200670048,2020/03/07 12:20:33 AM,2020/03/07 12:23:45 AM,2020/03/07 12:35:49 AM,San Francisco,94108,B01,41,1413,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.410707 37.790801),2020/03/07 12:35:49 AM,2025/03/16 02:20:48 AM
20029104,0,200291040,17TH STREET,2020/03/07,200670057,2020/03/07 12:23:30 AM,2020/03/07 12:27:12 AM,2020/03/07 12:32:10 AM,San Francisco,94110,B02,07,5247,1,4,0,0,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,"30 Emergency medical services, other",,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.421733 37.7633),2020/03/07 12:32:10 AM,2025/03/16 02:20:48 AM
20029116,0,200291160,3721 MARKET STREET,2020/03/07,200670124,2020/03/07 01:05:30 AM,2020/03/07 01:12:24 AM,2020/03/07 01:40:36 AM,San Francisco,94114,B06,24,5373,4,14,2,3,0,0,,,,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,31 Provide first aid & check for injuries,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Twin Peaks,POINT (-122.441866 37.754387),2020/03/07 01:40:36 AM,2025/03/16 02:20:48 AM
20029126,0,200291260,421 LEAVENWORTH STREET,2020/03/07,200670221,2020/03/07 02:08:08 AM,2020/03/07 02:12:21 AM,2020/03/07 02:17:36 AM,San Francisco,94102,B04,03,1544,3,11,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,86 Investigate,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.414754 37.784991),2020/03/07 02:17:36 AM,2025/03/16 02:20:48 AM
20029132,0,200291320,1326 STOCKTON STREET,2020/03/07,200670253,2020/03/07 02:27:14 AM,2020/03/07 02:30:54 AM,2020/03/07 02:36:08 AM,San Francisco,94133,B01,02,1333,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Chinatown,POINT (-122.408593 37.79792),2020/03/07 02:36:08 AM,2025/03/16 02:20:48 AM
20029133,0,200291330,755 BRANNAN STREET,2020/03/07,200670261,2020/03/07 02:34:40 AM,2020/03/07 02:38:22 AM,2020/03/07 04:05:48 AM,San Francisco,94103,B03,08,2276,2,8,1,2,0,0,,,,0,0,0,0,1,"320 Emergency medical service incident, other",N None,"30 Emergency medical services, other",,,,"000 Property Use, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.402098 37.773833),2020/03/07 04:05:48 AM,2025/03/16 02:20:48 AM
20029140,0,200291400,222 WILLARD NORTH STREET,2020/03/07,200670304,2020/03/07 03:00:42 AM,2020/03/07 03:05:38 AM,2020/03/07 03:12:45 AM,San Francisco,94118,B07,21,4562,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Lone Mountain/USF,POINT (-122.456601 37.776539),2020/03/07 03:12:45 AM,2025/03/16 02:20:48 AM
20029141,0,200291410,10TH STREET,2020/03/07,200670307,2020/03/07 03:04:40 AM,2020/03/07 03:09:39 AM,2020/03/07 03:09:42 AM,San Francisco,94103,B02,36,2342,2,9,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.414371 37.774042),2020/03/07 03:09:42 AM,2025/03/16 02:20:48 AM
20029144,0,200291440,1285 SUTTER STREET,2020/03/07,200670312,2020/03/07 03:08:18 AM,2020/03/07 03:11:44 AM,2020/03/07 03:21:31 AM,San Francisco,94109,B04,03,3121,3,10,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.421453 37.787519),2020/03/07 03:21:31 AM,2025/03/16 02:20:48 AM
20029146,0,200291460,LAGUNA HONDA BL,2020/03/07,200670337,2020/03/07 03:26:06 AM,2020/03/07 03:31:51 AM,2020/03/07 03:41:15 AM,San Francisco,94116,B08,20,8635,1,4,1,2,0,0,,,,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,Inner Sunset,POINT (-122.463625 37.754786),2020/03/07 03:41:15 AM,2025/03/16 02:20:48 AM
20029147,0,200291470,1001 POTRERO AVENUE,2020/03/07,200670341,2020/03/07 03:27:26 AM,2020/03/07 03:34:11 AM,2020/03/07 04:18:27 AM,San Francisco,94110,B10,37,2552,1,4,0,0,0,0,,,,0,0,0,0,1,"350 Extrication, rescue, other",N None,"23 Extricate, disentangle",,,,331 Hospital - medical or psychiatric,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Mission,POINT (-122.406312 37.75541),2020/03/07 04:18:27 AM,2025/03/16 02:20:48 AM
20029151,0,200291510,1285 SUTTER STREET,2020/03/07,200670366,2020/03/07 03:49:03 AM,2020/03/07 03:51:48 AM,2020/03/07 04:06:41 AM,San Francisco,94109,B04,03,3121,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.421453 37.787519),2020/03/07 04:06:41 AM,2025/03/16 02:20:48 AM
20029153,0,200291530,2060 SUTTER ST 407,2020/03/07,200670383,2020/03/07 04:08:04 AM,2020/03/07 04:13:42 AM,2020/03/07 04:26:44 AM,San Francisco,94115,B04,38,3542,1,5,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,"60 Systems and services, other",,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Pacific Heights,POINT (-122.434277 37.786027),2020/03/07 04:26:44 AM,2025/03/16 02:20:48 AM
20029155,0,200291550,1095 MARKET STREET,2020/03/07,200670387,2020/03/07 04:12:24 AM,2020/03/07 04:16:55 AM,2020/03/07 04:19:24 AM,San Francisco,94103,B02,36,2316,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.412301 37.780551),2020/03/07 04:19:24 AM,2025/03/16 02:20:48 AM
20029158,0,200291580,302 JEFFERSON STREET,2020/03/07,200670417,2020/03/07 04:40:11 AM,2020/03/07 04:44:28 AM,2020/03/07 04:50:22 AM,San Francisco,94133,B01,28,0947,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,"500 Mercantile, business, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,North Beach,POINT (-122.41791 37.808419),2020/03/07 04:50:22 AM,2025/03/16 02:20:48 AM
20029165,0,200291650,1120 TAYLOR STREET,2020/03/07,200670439,2020/03/07 04:56:02 AM,2020/03/07 04:58:07 AM,2020/03/07 05:05:48 AM,San Francisco,94108,B01,41,1444,8,29,1,2,1,2,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.412607 37.792757),2020/03/07 05:05:48 AM,2025/03/16 02:20:48 AM
20029173,0,200291730,PARK PRESIDIO BL,2020/03/07,200670518,2020/03/07 06:16:09 AM,2020/03/07 06:21:11 AM,2020/03/07 06:31:24 AM,San Francisco,94118,B07,31,7144,5,18,1,1,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,32 Provide basic life support (BLS),,,,961 Highway or divided highway,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Golden Gate Park,POINT (-122.471763 37.773137),2020/03/07 06:31:24 AM,2025/03/16 02:20:48 AM
20029180,0,200291800,705 NATOMA STREET,2020/03/07,200670562,2020/03/07 06:50:40 AM,2020/03/07 06:54:53 AM,2020/03/07 07:02:24 AM,San Francisco,94103,B02,01,2318,3,11,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,86 Investigate,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.41222 37.776516),2020/03/07 07:02:24 AM,2025/03/16 02:20:48 AM
20029183,0,200291830,705 NATOMA STREET,2020/03/07,200670620,2020/03/07 07:19:21 AM,2020/03/07 07:21:15 AM,2020/03/07 07:21:15 AM,San Francisco,94103,B02,01,2318,3,11,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.41222 37.776516),2020/03/07 07:21:15 AM,2025/03/16 02:20:48 AM
20029185,0,200291850,MORAGA STREET,2020/03/07,200670628,2020/03/07 07:25:29 AM,2020/03/07 07:29:53 AM,2020/03/07 07:37:09 AM,San Francisco,94122,B08,23,7651,1,4,0,0,0,0,,,,0,0,0,0,1,"445 Arcing, shorted electrical equipment",N None,86 Investigate,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,4,Sunset/Parkside,POINT (-122.503389 37.754924),2020/03/07 07:37:09 AM,2025/03/16 02:20:48 AM
20029190,0,200291900,399 GOLDEN GATE AVENUE,2020/03/07,200670657,2020/03/07 07:40:06 AM,2020/03/07 07:43:53 AM,2020/03/07 07:51:16 AM,San Francisco,94102,B02,03,1644,3,11,0,0,0,0,,,,0,0,0,0,1,"714 Central station, malicious false alarm",N None,86 Investigate,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.417048 37.781389),2020/03/07 07:51:16 AM,2025/03/16 02:20:48 AM
20029191,0,200291910,331 GOLDEN GATE AVENUE,2020/03/07,200670659,2020/03/07 07:40:31 AM,2020/03/07 07:45:51 AM,2020/03/07 07:55:08 AM,San Francisco,94102,B02,03,1644,3,10,0,0,0,0,,,,0,0,0,0,1,"715 Local alarm system, malicious false alarm",N None,86 Investigate,,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.416029 37.781518),2020/03/07 07:55:08 AM,2025/03/16 02:20:48 AM
20029192,0,200291920,705 NATOMA STREET,2020/03/07,200670667,2020/03/07 07:45:12 AM,2020/03/07 07:59:24 AM,2020/03/07 08:14:34 AM,San Francisco,94103,B02,01,2318,1,4,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,64 Shut down system,,,,"439 Boarding/rooming house, residential hotels",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.41222 37.776516),2020/03/07 08:14:34 AM,2025/03/16 02:20:48 AM
20029194,0,200291940,FULTON STREET,2020/03/07,200670673,2020/03/07 07:47:38 AM,2020/03/07 07:53:38 AM,2020/03/07 07:53:46 AM,San Francisco,94121,B07,34,7262,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,45 Remove hazard,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Golden Gate Park,POINT (-122.501328 37.771784),2020/03/07 07:53:46 AM,2025/03/16 02:20:48 AM
20029198,0,200291980,FILLMORE STREET,2020/03/07,200670678,2020/03/07 07:49:16 AM,2020/03/07 07:50:55 AM,2020/03/07 08:58:55 AM,San Francisco,94115,B04,05,3541,1,4,1,2,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Japantown,POINT (-122.433084 37.78515),2020/03/07 08:58:55 AM,2025/03/16 02:20:48 AM
20029203,0,200292030,501 HUNTERS POINT,2020/03/07,200670723,2020/03/07 08:11:36 AM,2020/03/07 08:23:01 AM,2020/03/07 08:39:09 AM,San Francisco,94124,B10,17,6617,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,,,,931 Open land or field,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.381446 37.712644),2020/03/07 08:39:09 AM,2025/03/16 02:20:48 AM
20029205,0,200292050,46 WOODLAND AVENUE,2020/03/07,200670762,2020/03/07 08:26:27 AM,2020/03/07 08:29:51 AM,2020/03/07 08:32:36 AM,San Francisco,94117,B05,12,5153,3,10,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Inner Sunset,POINT (-122.453303 37.763758),2020/03/07 08:32:36 AM,2025/03/16 02:20:48 AM
20029207,0,200292070,950 DUNCAN ST E104,2020/03/07,200670787,2020/03/07 08:33:22 AM,2020/03/07 08:37:25 AM,2020/03/07 09:23:20 AM,San Francisco,94131,B06,26,8163,3,10,0,0,0,0,,,,0,0,0,0,1,"710 Malicious, mischievous false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Noe Valley,POINT (-122.441629 37.745275),2020/03/07 09:23:20 AM,2025/03/16 02:20:48 AM
20029222,0,200292220,2038 DIVISADERO ST 103,2020/03/07,200670946,2020/03/07 09:26:27 AM,2020/03/07 09:29:54 AM,2020/03/07 09:35:59 AM,San Francisco,94115,B04,10,4161,8,28,1,2,1,2,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.440432 37.788453),2020/03/07 09:35:59 AM,2025/03/16 02:20:48 AM
20029223,0,200292230,11TH STREET,2020/03/07,200670948,2020/03/07 09:27:30 AM,2020/03/07 09:30:17 AM,2020/03/07 09:32:04 AM,San Francisco,94103,B02,36,5114,3,13,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Mission,POINT (-122.415565 37.7731),2020/03/07 09:32:04 AM,2025/03/16 02:20:48 AM
20029229,0,200292290,33 GUERRERO STREET,2020/03/07,200670974,2020/03/07 09:36:33 AM,2020/03/07 09:38:02 AM,2020/03/07 10:14:51 AM,San Francisco,94103,B02,06,5126,9,30,1,2,1,2,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Mission,POINT (-122.424674 37.770407),2020/03/07 10:14:51 AM,2025/03/16 02:20:48 AM
20029230,0,200292300,460 31ST AVENUE,2020/03/07,200670985,2020/03/07 09:39:46 AM,2020/03/07 09:43:30 AM,2020/03/07 10:44:27 AM,San Francisco,94121,B07,14,7237,3,10,0,0,0,0,,,,0,0,0,0,1,"746 Carbon monoxide detector activation, no CO",N None,"00 Action taken, other",,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Outer Richmond,POINT (-122.491134 37.780562),2020/03/07 10:44:27 AM,2025/03/16 02:20:48 AM
20029232,0,200292320,ELLIS STREET,2020/03/07,200671000,2020/03/07 09:43:22 AM,2020/03/07 09:46:45 AM,2020/03/07 09:50:52 AM,San Francisco,94102,B03,03,1461,1,4,2,3,0,0,,,,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,31 Provide first aid & check for injuries,,,,"500 Mercantile, business, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.412784 37.784866),2020/03/07 09:50:52 AM,2025/03/16 02:20:48 AM
20029236,0,200292360,2034 SCOTT STREET,2020/03/07,200671029,2020/03/07 09:51:10 AM,2020/03/07 09:56:14 AM,2020/03/07 10:04:05 AM,San Francisco,94115,B04,38,4125,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.43876 37.788632),2020/03/07 10:04:05 AM,2025/03/16 02:20:48 AM
20029252,0,200292520,19 PRESIDIO TRAIL,2020/03/07,200671175,2020/03/07 10:43:06 AM,2020/03/07 10:47:22 AM,2020/03/07 11:02:38 AM,San Francisco,94118,B07,10,4444,3,10,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,"60 Systems and services, other",,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Inner Richmond,POINT (-122.460802 37.788722),2020/03/07 11:02:38 AM,2025/03/16 02:20:48 AM
20029255,0,200292550,55 GIRARD STREET,2020/03/07,200671187,2020/03/07 10:48:04 AM,2020/03/07 10:49:44 AM,2020/03/07 11:04:41 AM,San Francisco,94124,B10,42,6362,11,39,1,2,1,2,,,,0,0,0,0,1,442 Overheated motor,N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Portola,POINT (-122.406227 37.731528),2020/03/07 11:04:41 AM,2025/03/16 02:20:48 AM
20029258,0,200292580,5285 DIAMOND HEIGHTS,2020/03/07,200671221,2020/03/07 11:02:21 AM,2020/03/07 11:04:21 AM,2020/03/07 11:14:09 AM,San Francisco,94131,B06,26,8162,3,10,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Glen Park,POINT (-122.438034 37.743905),2020/03/07 11:14:09 AM,2025/03/16 02:20:48 AM
20029266,0,200292660,BAKER STREET,2020/03/07,200671321,2020/03/07 11:32:26 AM,2020/03/07 11:33:37 AM,2020/03/07 11:35:00 AM,San Francisco,94115,B05,21,4255,2,9,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Lone Mountain/USF,POINT (-122.442053 37.779242),2020/03/07 11:35:00 AM,2025/03/16 02:20:48 AM
20029269,0,200292690,1125 FILLMORE STREET,2020/03/07,200671354,2020/03/07 11:41:22 AM,2020/03/07 11:43:51 AM,2020/03/07 11:47:22 AM,San Francisco,94115,B05,05,3535,3,10,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Western Addition,POINT (-122.432945 37.780053),2020/03/07 11:47:22 AM,2025/03/16 02:20:48 AM
20029272,0,200292720,12TH AVENUE,2020/03/07,200671396,2020/03/07 11:56:01 AM,2020/03/07 11:58:57 AM,2020/03/07 12:03:02 PM,San Francisco,94118,B07,31,7145,2,8,1,2,0,0,,,,0,0,0,0,1,"300 Rescue, EMS incident, other",N None,86 Investigate,,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Inner Richmond,POINT (-122.470298 37.775076),2020/03/07 12:03:02 PM,2025/03/16 02:20:48 AM
20029274,0,200292740,575 ELIZABETH STREET,2020/03/07,200671429,2020/03/07 12:04:41 PM,2020/03/07 12:06:49 PM,2020/03/07 12:15:14 PM,San Francisco,94114,B06,11,5522,2,9,0,0,0,0,,,,0,0,0,0,1,"652 Steam, vapor, fog or dust thought to be smoke",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Noe Valley,POINT (-122.433571 37.752058),2020/03/07 12:15:14 PM,2025/03/16 02:20:48 AM
20029278,0,200292780,45 SEARS STREET,2020/03/07,200671454,2020/03/07 12:11:25 PM,2020/03/07 12:14:37 PM,2020/03/07 12:24:09 PM,San Francisco,94112,B09,33,8354,1,4,0,0,0,0,,,,0,0,0,0,1,"510 Person in distress, other",N None,71 Assist physically disabled,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,11,Outer Mission,POINT (-122.453084 37.710204),2020/03/07 12:24:09 PM,2025/03/16 02:20:48 AM
20029290,0,200292900,MARKET STREET,2020/03/07,200671567,2020/03/07 12:44:32 PM,2020/03/07 12:50:40 PM,2020/03/07 01:20:12 PM,San Francisco,94114,B05,06,5415,1,4,1,2,0,0,,,,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,31 Provide first aid & check for injuries,,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Castro/Upper Market,POINT (-122.439414 37.761425),2020/03/07 01:20:12 PM,2025/03/16 02:20:48 AM
20029306,0,200293060,875 WALLER ST 2,2020/03/07,200671786,2020/03/07 01:47:27 PM,2020/03/07 01:51:24 PM,2020/03/07 01:53:43 PM,San Francisco,94117,B05,21,4143,1,5,1,2,0,0,,,,0,0,0,0,1,"550 Public service assistance, other",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Haight Ashbury,POINT (-122.438147 37.770102),2020/03/07 01:53:43 PM,2025/03/16 02:20:48 AM
20029325,0,200293250,1000 VAN NESS AVENUE,2020/03/07,200671932,2020/03/07 02:28:17 PM,2020/03/07 02:31:19 PM,2020/03/07 02:51:20 PM,San Francisco,94109,B04,03,3162,8,29,1,2,1,2,,,,0,0,0,0,1,"118 Trash or rubbish fire, contained",N None,86 Investigate,,,1 Detector alerted occupants,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.421124 37.784832),2020/03/07 02:51:20 PM,2025/03/16 02:20:48 AM
20029327,0,200293270,BRODERICK STREET,2020/03/07,200671948,2020/03/07 02:32:19 PM,2020/03/07 02:35:16 PM,2020/03/07 03:15:14 PM,San Francisco,94115,B05,21,4242,1,4,0,0,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,86 Investigate,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Western Addition,POINT (-122.440397 37.779437),2020/03/07 03:15:14 PM,2025/03/16 02:20:48 AM
20029331,0,200293310,2079 MARKET ST 30,2020/03/07,200671968,2020/03/07 02:36:55 PM,2020/03/07 02:40:24 PM,2020/03/07 03:33:36 PM,San Francisco,94103,B02,06,5127,3,10,0,0,0,0,,,,0,0,0,0,1,412 Gas leak (natural gas or LPG),N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Castro/Upper Market,POINT (-122.428371 37.76786),2020/03/07 03:33:36 PM,2025/03/16 02:20:48 AM
20029332,0,200293320,235 CLARA STREET,2020/03/07,200671974,2020/03/07 02:37:47 PM,2020/03/07 02:45:39 PM,2020/03/07 03:27:01 PM,San Francisco,94107,B03,01,2243,1,4,1,2,0,0,,,,0,0,0,0,1,"321 EMS call, excluding vehicle accident with injury",N None,31 Provide first aid & check for injuries,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.403111 37.778784),2020/03/07 03:27:01 PM,2025/03/16 02:20:48 AM
20029338,0,200293380,1510 EDDY STREET,2020/03/07,200672053,2020/03/07 03:02:13 PM,2020/03/07 03:04:32 PM,2020/03/07 03:16:47 PM,San Francisco,94115,B05,05,3624,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Western Addition,POINT (-122.432579 37.781467),2020/03/07 03:16:47 PM,2025/03/16 02:20:48 AM
20029349,0,200293490,567 MONTEREY,2020/03/07,200672091,2020/03/07 03:12:32 PM,2020/03/07 03:14:12 PM,2020/03/07 03:21:34 PM,San Francisco,94127,B09,15,8235,1,4,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,West of Twin Peaks,POINT (-122.447845 37.731476),2020/03/07 03:21:34 PM,2025/03/16 02:20:48 AM
20029354,0,200293540,1390 MARKET STREET,2020/03/07,200672115,2020/03/07 03:17:23 PM,2020/03/07 03:20:27 PM,2020/03/07 03:25:55 PM,San Francisco,94102,B02,36,3111,3,11,0,0,0,0,,,,0,0,0,0,1,"714 Central station, malicious false alarm",N None,86 Investigate,,,,599 Business office,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Tenderloin,POINT (-122.417343 37.777072),2020/03/07 03:25:55 PM,2025/03/16 02:20:48 AM
